"Orthogroup"	"recipient_protein"	"selected_donor_sister_tiplabels"	"selected_donor_cousin_tiplabels"	"all_sister_tiplabels"	"all_cousin_tiplabels"	"sister_node_support"	"cousin_node_support"
"SOG0016750"	"1257118_ACANB02151_t1"	""	""	"1220926_S2K5M3_MUCC1,1754191_A0A1Y1U9Z7_9FUNG,1754191_A0A1Y1VHG4_9FUNG,214684_Q5KGE7_CRYNJ,237631_A0A0D1C341_USTMA,367110_Q7SDM1_NEUCR,41880_A0A830HBA4_9CHLO,559292_UBC13_YEAST,578462_A0A0L0S8D8_ALLM3,645134_A0A0L0HA65_SPIPD,683840_U5HI11_USTV1,747089_A0A2P4PJZ5_RHIID,988480_A0A075AYN5_ROZAC"	"105231_A0A1Y1IMQ6_KLENI,13333_W1Q068_AMBTC,13818_A0A9D4U5S6_ADICA,13818_A0A9D4ZFR2_ADICA,1480154_A0A176WHM0_MARPO,1764295_A0A5B8MW82_9CHLO,1890364_A0A2P6NPQ5_9EUKA,1961234_KAL3631463.1,1961234_KAL3652616.1,223100_maker-HiC_scaffold_6-pred_gff_AUGUSTUS-gene-142.0-mRNA-1,227904_GWHPDOMV001765,267555_A0A328CXA7_9ASTE,267555_A0A328DJK7_9ASTE,2790670_A0A9P3KRJ6_9VIRI,2843483_GWHPDONJ009033,2874248_GWHPDONK002064,29760_F6H2P3_VITVI,29760_F6H4Z9_VITVI,3055_Cre01.g026600_4532.1.p,3077_A0A9D4TVH9_CHLVU,3088_A0A383VSN3_TETOB,3141643_col16_17_NODE_10555_length_1057_cov_94.440041_g8845_i0.p1_ORF_type_complete_len_151,3225_A0A8T0GFX3_CERPU,3225_A0A8T0GJ38_CERPU,3225_A0A8T0H504_CERPU,337451_A0A3S3MUP8_9MAGN,337451_A0A3S3PB74_9MAGN,337451_A0A443PEP6_9MAGN,337451_A0A443PZY7_9MAGN,342808_KAJ4456817.1,3562_A0A9R0I4J7_SPIOL,3562_A0A9R0IDK0_SPIOL,3702_AT1G16890.3,3702_AT1G78870.2,374723_A0A830B0D1_9LAMI,374723_A0A830B4S3_9LAMI,374723_A0A830CLW7_9LAMI,3972_VaGs38913,397392_XP_057952219.1,397392_XP_057952226.1,4081_K4CGU0_SOLLC,4081_K4CXQ6_SOLLC,4170_A0A5A7P964_STRAF,4170_A0A5A7R6R6_STRAF,4558_A0A1B6QBT2_SORBI,4558_A0A1W0W447_SORBI,4558_C5XG33_SORBI,574566_I0YRY8_COCSC,68872_A0A9N7MEH4_STRHE,69068_GWHPBHPT025708,69068_GWHPBHPT025709,69332_A0A388KXK6_CHABU,78542_GWHPBHPV030995,88036_D8SFR9_SELML,88036_D8T9G4_SELML,99112_GWHPBHPU012929,99112_GWHPBHPU019009"	"35"	"19"
"SOG0016750"	"1257118_ACANB00320_t1"	""	""	"133409_A0A8J4PZW8_9MYCE,1410327_XP_012748263.1,261658_F4QFH5_CACFS,361077_A0A151Z9P2_TIELA,44689_Q54F00_DICDI,5786_F0ZVF7_DICPU,670386_D3AWH3_HETP5,79012_KAK5579963.1"	"10090_UBE2T_MOUSE,10116_G3V6M7_RAT,1169540_A0A0G4FF27_VITBC,1220926_S2JWC9_MUCC1,13333_U5DEZ8_AMBTC,133385_A0A2T9YKE0_9FUNG,13397_XP_041051711.1,13397_XP_041051715.1,13616_A0A5F8G6V0_MONDO,13616_F6SUA7_MONDO,13818_A0A9D4UYJ7_ADICA,1460289_A0A0M0JD50_9EUKA,1480154_A0A176WPV5_MARPO,1746090_A0A9Q0LDQ6_ANAIG,1746091_KAJ3441000.1,1746091_KAJ3442303.1,1754191_A0A1Y1VN09_9FUNG,1764295_A0A5B8MMP8_9CHLO,1890364_A0A2P6NB54_9EUKA,1961234_KAL3645259.1,1961234_KAL3647391.1,223100_maker-HiC_scaffold_5-pred_gff_AUGUSTUS-gene-1210.13-mRNA-1,252671_A0A7M5X929_9CNID,2652724_A0A913X470_EXADI,267555_A0A328CVD7_9ASTE,2690220_A0A7J7ICT5_9RHOD,27687_A0A8C4X7L7_ERPCA,2769_R7Q2H8_CHOCR,2786_A0A1X6PD02_PORUM,280699_M1UN94_CYAM1,2820187_XP_063676118.1,283909_R7USI7_CAPTE,283909_R7V425_CAPTE,287889_A0A369SL29_9METZ,2880_D7FYD3_ECTSI,2903_R1CJY7_EMIHU,2903_R1CU46_EMIHU,29760_D7TBP2_VITVI,2983909_Mspyraenae_transcript06916.p1,3077_A0A9D4YV05_CHLVU,3141643_col16_17_NODE_10683_length_1027_cov_20.038784_g9030_i0.p1_ORF_type_complete_len_232,317549_A0A6S7IHE3_PARCT,3225_A0A8T0IEQ3_CERPU,337451_A0A443N4D6_9MAGN,35128_B8C5N2_THAPS,3702_AT3G24515.3,37360_A0A0G4J0A3_PLABS,374723_A0A830BNL4_9LAMI,3972_TRINITY_DN150765_c0_g1_i1,397392_XP_057969093.1,4081_A0A3Q7HA99_SOLLC,41045_A0A8K1FJG4_PYTOL,4170_A0A5A7Q7R1_STRAF,41880_A0A830HJ42_9CHLO,448386_A0A2V3J409_9FLOR,45351_A7RL90_NEMVE,45351_A7T6K6_NEMVE,4558_C5XQB3_SORBI,461836_A0A0L0DF93_THETB,46731_A0A3M6U5W2_POCDA,4787_A0A833WVC3_PHYIN,50429_A0A2B4RH05_STYPI,51298_A0A7J7RVC2_MYOMY,51637_A0AA88GNW6_NAELO,574566_I0YJL6_COCSC,5762_D2VUU0_NAEGR,5763_A0A6A5BGW0_NAEFO,578462_A0A0L0S1K6_ALLM3,595528_A0A0D2WI44_CAPO3,6105_A0A6P8H9S1_ACTTE,68872_A0A9N7R2Q0_STRHE,747089_A0A2H5UF81_RHIID,7668_A0A7M7PEW5_STRPU,7719_H2XWT2_CIOIN,7739_A0A9J7L4W3_BRAFL,7753_XP_061435019.1,78542_GWHPBHPV027031,7888_XP_043932435.1,7888_XP_043932438.1,7897_H3B6P3_LATCH,7918_W5MTT3_LEPOC,7955_UBE2T_DANRE,81824_A9V6V7_MONBE,8364_A0A803J6A4_XENTR,88036_D8RDK4_SELML,88036_D8T2T8_SELML,9031_A0A8V1A7C8_CHICK,905079_A0A0C3T854_GUITC,9258_F6TGJ9_ORNAN,946362_F2U9D2_SALR5,9606_UBE2T_HUMAN"	"95"	"57"
"SOG0016750"	"1257118_ACANB10787_t1"	""	""	"10090_A0A6I8MX03_MOUSE,10090_UBE2S_MOUSE,10116_A0A8I5ZKS2_RAT,10116_UBE2S_RAT,1220926_S2JBM2_MUCC1,130081_M2XZM3_GALSU,133409_A0A8J4Q041_9MYCE,13397_XP_041038281.1,13616_A0A5F8GGW1_MONDO,1408657_A0A0W4ZMA6_PNEJ7,1410327_XP_012750733.1,1746090_A0A9Q0LGD4_ANAIG,1746090_A0A9Q0LRG0_ANAIG,1746091_KAJ3432989.1,1754191_A0A1Y1VG23_9FUNG,1890364_A0A2P6NLM7_9EUKA,214684_Q5KI70_CRYNJ,237631_A0A0D1CU12_USTMA,252671_A0A7M5XHZ5_9CNID,261658_F4PM86_CACFS,2652724_A0A913XD59_EXADI,27687_A0A8C4XF08_ERPCA,2820187_XP_063682198.1,283909_R7V9W2_CAPTE,287889_A0A369SAF7_9METZ,2983908_Mvickermani_transcript07787.p1,3141643_col16_17_NODE_8428_length_1233_cov_68.732759_g7074_i0.p1_ORF_type_complete_len_241,317549_A0A6S7JCE7_PARCT,317549_A0A7D9DTS1_PARCT,361077_A0A151ZCM4_TIELA,44689_UBE2S_DICDI,45351_UBE2S_NEMVE,46731_A0A3M6TAG2_POCDA,50429_A0A2B4STP0_STYPI,51298_A0A7J7R0P7_MYOMY,5786_F0ZQI0_DICPU,595528_A0A0D2WYE1_CAPO3,6087_XP_065659109.1,6105_A0A6P8IKV8_ACTTE,645134_A0A0L0HNV2_SPIPD,667725_A0A0L0G0V9_9EUKA,670386_D3B9K9_HETP5,7227_UBE2S_DROME,747089_U9SST1_RHIID,7668_A0A7M7SXD3_STRPU,7719_F6UXG6_CIOIN,7739_A0A9J7N9D4_BRAFL,7739_UBE2S_BRAFL,7753_XP_061416310.1,7888_XP_043937475.1,7897_H3ACD7_LATCH,79012_KAK5579077.1,7955_UBE2S_DANRE,797122_A0A9K3CVD3_9EUKA,8364_UBE2S_XENTR,9258_A0A6I8NBC4_ORNAN,9606_UBE2S_HUMAN,988480_A0A075B352_ROZAC"	"81824_A9VAD1_MONBE,946362_F2UI02_SALR5"	"38"	"61"
"SOG0016998"	"1257118_ACANB11248_t1"	""	""	"Mycoplasmatota_1276229_R4U533_9MOLU,Mycoplasmatota_1276246_W6A734_9MOLU,Mycoplasmatota_2139_A0A2K8KHM2_9MOLU,Mycoplasmatota_315358_A0A0H3XIY1_9MOLU"	"1460289_A0A0M0JUH8_9EUKA,Actinomycetota_138336_A0A4Q7Y703_9ACTN,Actinomycetota_155976_A0A2S6H115_9PSEU,Actinomycetota_1736439_A0A0Q7B4U3_9ACTN,Actinomycetota_1930254_A0A1S9MEP3_9MICC,Actinomycetota_300019_A0A4Y9FNJ0_9MICO,Actinomycetota_556532_A0A8J3R2I9_9ACTN,Actinomycetota_556532_A0A8J3R346_9ACTN,Actinomycetota_907463_A0A8J3FZP1_9PSEU,Alphaproteobacteria_1743235_A0A841KET3_9HYPH,Alphaproteobacteria_1798205_A0A285M546_9HYPH,Alphaproteobacteria_439496_B6BCW5_9RHOB,Alphaproteobacteria_488538_D5BTE5_PUNMI,Alphaproteobacteria_674703_A0A127F554_9HYPH,Bacillota_1140003_S0KV17_9ENTE,Bacillota_1469948_A0A4R1R0S3_9FIRM,Bacillota_1619234_A0A1D3TWJ1_9FIRM,Bacillota_2492960_A0A3S0IY45_9BACI,Bacillota_2492960_A0A3S0RQG4_9BACI,Bacillota_417367_A0A4P6ZTD3_9BACL,Bacillota_471875_B5CRW1_9FIRM,Bacillota_84031_A0A4S2DGE1_9CLOT,BacteroidotaChlorobiotagroup_2015582_A0A257L258_9BACT,BacteroidotaChlorobiotagroup_2683592_A0A8J6U671_9FLAO,Betaproteobacteria_583345_C6WXU9_METML,Betaproteobacteria_643561_F0Q8J7_PARA1,CandidatusThermoplasmatota_1713725_A0A0Q4BBA5_9ARCH,CandidatusThermoplasmatota_1713725_A0A0Q4BBE3_9ARCH,CandidatusThermoplasmatota_1769296_A0A0W7TGS4_9ARCH,CandidatusThermoplasmatota_1769296_A0A0W7TGX2_9ARCH,Chloroflexota_2686371_A0A972JVD6_9CHLR,CyanobacteriotaMelainabacteriagroup_1910958_A0A2P7EDI0_9SYNE,CyanobacteriotaMelainabacteriagroup_2692847_A0A926X8V2_9CYAN,Deinococcota_393059_A0A917PCY2_9DEIO,Deinococcota_57497_A0A0A7KJ70_9DEIO,Deltaproteobacteria_2292766_A0A4Y6PUT3_PERCE,Deltaproteobacteria_2600177_A0A5B8XT22_9DELT,Desulfobulbia_2772557_A0A8D5FW78_9BACT,Desulfovibrionia_1121448_T2G8C0_MEGG1,Desulfovibrionia_2491045_A0A3P1ZSJ2_9BACT,Epsilonproteobacteria_1660080_A0A6G5R2E5_9BACT,Epsilonproteobacteria_1936991_A0A292YCN0_9BACT,Epsilonproteobacteria_710394_E7G327_9HELI,Euryarchaeota_351160_Q0W1Z7_METAR,Euryarchaeota_679926_E1RKA0_METP4,Fusobacteriia_2283384_A0A369Y1S9_9FUSO,Gammaproteobacteria_1810504_A0A1B1YT35_9GAMM,Gammaproteobacteria_2303987_A0A418YAT3_9GAMM,Gammaproteobacteria_415747_A0A1G5QT67_9GAMM,Gammaproteobacteria_523701_A0A316FHJ2_9GAMM,Gammaproteobacteria_546_A0A7W3EAE7_CITFR,Gammaproteobacteria_745411_K2JQ67_9GAMM,Gammaproteobacteria_751969_A0A939DNE0_9ALTE,Myxococcia_215803_A0A2S9XJY7_9BACT,Myxococcia_246197_Q1D6D3_MYXXD,Nitrospiria_1742973_A0A0S4LF01_9BACT,Nitrospiria_2606439_A0A7X6DQ72_9BACT,Planctomycetota_1636152_A0A142YNM1_9PLAN,Planctomycetota_2527994_A0A517QQR2_9PLAN,Planctomycetota_380242_A0A0M2UYM7_9BACT,Spirochaetia_1307761_V5WE64_9SPIO,Spirochaetia_158189_F0RW27_SPHGB,Terriglobia_204669_Q1IIN3_KORVE,Verrucomicrobiota_1637999_A0A0E3YX82_9BACT,Verrucomicrobiota_2161864_A0A2T6CQ57_9BACT,Verrucomicrobiota_2174842_A0A317ZNB4_9BACT,Verrucomicrobiota_583355_D5EQ12_CORAD"	"69.5/49"	"83/51"
"SOG0017220"	"1257118_ACANB05983_t1"	""	""	"1746091_KAJ3451855.1,3038955_g1245.t1,3038955_g7028.t1,3038955_g7147.t1"	"3038955_g12902.t1,3038955_g13409.t1,3038955_g8402.t1,747089_A0A2H5RWR4_RHIID,747089_A0A2H5UDT5_RHIID,747089_A0A2P4P5C2_RHIID,747089_A0A2P4P6U9_RHIID,747089_A0A2P4PGG1_RHIID,747089_A0A2P4PLV9_RHIID,747089_A0A2P4PPB4_RHIID,747089_A0A2P4PWQ9_RHIID,747089_A0A2P4Q8W6_RHIID"	"93.3/58"	"98.9/50"
"SOG0017660"	"1257118_ACANB05397_t1"	""	""	"1746090_A0A9Q0LFA3_ANAIG,342808_KAJ4461862.1"	"133409_A0A8J4PUD1_9MYCE,1410327_XP_012748110.1,261658_F4PUM5_CACFS,361077_A0A151Z5J5_TIELA,44689_Q54MF6_DICDI,5786_F0ZA66_DICPU,79012_KAK5580449.1"	"63"	"95"
"SOG0017660"	"1257118_ACANB11369_t1"	""	""	"105231_A0A1Y1IJK1_KLENI,108607_MBAL_011947RA-p1,13333_U5DBA3_AMBTC,1480154_A0A176VNG6_MARPO,1961234_KAL3629604.1,223100_maker-HiC_scaffold_10-pred_gff_GeneMark.hmm3-gene-211.5-mRNA-1,227904_GWHPDOMV018348,267555_A0A328D1I5_9ASTE,2790670_A0A9P3KBZ2_9VIRI,29760_A5AGC1_VITVI,337451_A0A3S3P1K5_9MAGN,3562_A0A9R0IIS9_SPIOL,3702_AT4G30900.1,374723_A0A830CZT1_9LAMI,374723_A0A830D2I6_9LAMI,3972_TRINITY_DN147476_c0_g1_i1,3972_TRINITY_DN147476_c0_g1_i2,397392_XP_057969804.1,397392_XP_057969806.1,4081_A0A3Q7H6D9_SOLLC,41045_A0A8K1CHP5_PYTOL,41045_A0A8K1CI08_PYTOL,41045_A0A8K1FK34_PYTOL,4170_A0A5A7QEJ9_STRAF,4558_C5YDA4_SORBI,4787_A0A833S6P0_PHYIN,4787_A0A833SJM7_PHYIN,68872_A0A9N7QYY9_STRHE,69068_GWHPBHPT019372,69068_GWHPBHPT019373,78542_GWHPBHPV016121,99112_GWHPBHPU035612,99112_GWHPBHPU047108"	"266149_A0A0V0QL40_PSEPJ,28002_CAK9335592.1,28002_CAK9335649.1,28002_CAK9335658.1,28002_CAK9335659.1,28002_CAK9335660.1,28002_CAK9354824.1,28002_CAK9360708.1,28002_CAK9363382.1,28002_CAK9363387.1,2951_A0A1Q9F212_SYMMI,46433_X6MK32_RETFI,46433_X6PBW6_RETFI,51637_A0AA88GFK4_NAELO,5763_A0A6A5BIH7_NAEFO"	"72"	"46"
"SOG0017661"	"1257118_ACANB07624_t1"	""	""	"1890364_A0A2P6NDX1_9EUKA,1890364_A0A2P6NFC1_9EUKA,3141643_col16_17_NODE_13978_length_770_cov_6.078910_g11849_i0.p1_ORF_type_5prime_partial_len_214,3141643_col16_17_NODE_9232_length_1158_cov_5.257143_g7770_i0.p1_ORF_type_5prime_partial_len_323,342808_KAJ4460856.1,5786_F0ZQK3_DICPU,670386_D3B9D7_HETP5"	"1890364_A0A2P6MM61_9EUKA,81824_A9VD93_MONBE,946362_F2UJU0_SALR5"	"14.8/31"	"90.2/19"
"SOG0017661"	"1257118_ACANB07586_t1"	""	""	"1890364_A0A2P6NDX1_9EUKA,1890364_A0A2P6NFC1_9EUKA,3141643_col16_17_NODE_13978_length_770_cov_6.078910_g11849_i0.p1_ORF_type_5prime_partial_len_214,3141643_col16_17_NODE_9232_length_1158_cov_5.257143_g7770_i0.p1_ORF_type_5prime_partial_len_323,342808_KAJ4460856.1,5786_F0ZQK3_DICPU,670386_D3B9D7_HETP5"	"1890364_A0A2P6MM61_9EUKA,81824_A9VD93_MONBE,946362_F2UJU0_SALR5"	"14.8/31"	"90.2/19"
"SOG0018436"	"1257118_ACANB12786_t1"	""	""	"1460289_A0A0M0JFM7_9EUKA,1460289_A0A0M0JZP2_9EUKA,1764295_A0A5B8MTX5_9CHLO,2315210_A0A2R5GGL2_9STRA,2951_A0A1Q9CE93_SYMMI,2951_A0A1Q9DZN9_SYMMI,3055_Cre01.g043250_4532.1.p,3055_Cre01.g044300_4532.1.p,3055_Cre15.g635067_4532.1.p,35128_B8C2R7_THAPS,41880_A0A830HWR3_9CHLO,461836_A0A0L0DST7_THETB,574566_I0YQC3_COCSC,574566_I0YZV6_COCSC,70448_A0A090M6S3_OSTTA"	"3077_A0A9D4YWT1_CHLVU"	"89.1/86"	"66.2/73"
"SOG0018436"	"1257118_ACANB05592_t1"	""	""	"Euryarchaeota_2838160_A0A8J7YH86_9EURY,TACKgroup_1163730_I0A0Y5_FERFK,TACKgroup_1184251_I3TEW3_THEC1,TACKgroup_178306_Q8ZX88_PYRAE,TACKgroup_2027460_A0A2R4ZRD4_9CREN,TACKgroup_2309_A0A0V8RWF7_PYROC,TACKgroup_273057_Q97ZT8_SACS2,TACKgroup_399550_A3DN12_STAMF,TACKgroup_940294_A0A977PKF0_9CREN"	"TACKgroup_1365176_S6A5N5_9CREN"	"0/29"	"98.4/91"
"SOG0018436"	"1257118_ACANB15065_t1"	"2080449_YP_010801788.1,2080449_YP_010802039.1,212035_YP_003987350.1,212035_YP_003987358.1,212035_YP_003987364.1,554168_AEQ61033.1,554168_AEQ61041.1,554168_AEQ61047.1"	""	"108607_MBAL_010056RA-p1,1460289_A0A0M0JFM7_9EUKA,1460289_A0A0M0JZP2_9EUKA,1764295_A0A5B8MFS7_9CHLO,1764295_A0A5B8MTX5_9CHLO,1890364_A0A2P6N4V3_9EUKA,2080449_YP_010801788.1,2080449_YP_010802039.1,2081491_A0A8J5XG98_DIALT,2081491_A0A8J5XJ33_DIALT,2081491_A0A8J6C9Y5_DIALT,2081491_A0A8J6CI20_DIALT,212035_YP_003987350.1,212035_YP_003987358.1,212035_YP_003987364.1,2315210_A0A2R5GB98_9STRA,2315210_A0A2R5GGL2_9STRA,2315210_A0A2R5GSC9_9STRA,283909_R7U6Q9_CAPTE,283909_R7V867_CAPTE,283909_R7VGC3_CAPTE,2903_R1BUH8_EMIHU,2903_R1G3Z0_EMIHU,2951_A0A1Q9CE93_SYMMI,2951_A0A1Q9DZN9_SYMMI,2983909_Mspyraenae_transcript01094.p1,3055_Cre01.g043250_4532.1.p,3055_Cre01.g044300_4532.1.p,3055_Cre15.g635067_4532.1.p,3077_A0A9D4YWT1_CHLVU,3141643_col16_17_NODE_10651_length_1031_cov_4.042797_g9002_i0.p1_ORF_type_internal_len_343,3141643_col16_17_NODE_14051_length_777_cov_2.798295_g12023_i0.p1_ORF_type_internal_len_259,3141643_col16_17_NODE_392_length_4148_cov_8.427730_g318_i0.p1_ORF_type_complete_len_1241,35128_B8C2R7_THAPS,37360_A0A0G4IQR4_PLABS,37360_A0A0G4IR75_PLABS,37360_A0A0G4J2H8_PLABS,41880_A0A830HWR3_9CHLO,461836_A0A0L0D4I8_THETB,461836_A0A0L0D7F3_THETB,461836_A0A0L0DEK3_THETB,461836_A0A0L0DKN2_THETB,461836_A0A0L0DMM2_THETB,461836_A0A0L0DMT1_THETB,461836_A0A0L0DST7_THETB,461836_A0A0L0DUB8_THETB,483367_KAJ1623895.1,51637_A0AA88GC46_NAELO,51637_A0AA88KPR8_NAELO,554168_AEQ61033.1,554168_AEQ61041.1,554168_AEQ61047.1,574566_I0YQC3_COCSC,574566_I0YZV6_COCSC,5762_D2V8M2_NAEGR,5762_D2VK83_NAEGR,5762_D2VSL9_NAEGR,5763_A0A6A5BDX7_NAEFO,5763_A0A6A5BXP1_NAEFO,5763_A0A6A5BZE8_NAEFO,645134_A0A0L0H8Y5_SPIPD,645134_A0A0L0HAY0_SPIPD,70448_A0A090M1S9_OSTTA,70448_A0A090M6S3_OSTTA,905079_L1IFY5_GUITC,905079_L1IHF2_GUITC,905079_L1IVV5_GUITC,905079_L1J2F4_GUITC,905079_L1JSQ0_GUITC,905079_L1JTR5_GUITC,Actinomycetota_1002870_A0A7M2Z053_9ACTN,Alphaproteobacteria_1473586_A0A366EV72_9HYPH,Betaproteobacteria_420953_A0A1I3GV02_9BURK,Euryarchaeota_2838160_A0A8J7YH86_9EURY,Nitrospiria_1162668_I0IN35_LEPFC,Nitrospiria_1162668_I0IR30_LEPFC,Nitrospiria_1441628_A0A059Y1J1_9BACT,Nitrospiria_412449_C6HYC4_9BACT,TACKgroup_1163730_I0A0Y5_FERFK,TACKgroup_1184251_I3TEW3_THEC1,TACKgroup_1237085_K0IK16_NITGG,TACKgroup_1365176_S6A5N5_9CREN,TACKgroup_178306_Q8ZX88_PYRAE,TACKgroup_2027460_A0A2R4ZRD4_9CREN,TACKgroup_2309_A0A0V8RWF7_PYROC,TACKgroup_273057_Q97ZT8_SACS2,TACKgroup_399550_A3DN12_STAMF,TACKgroup_926571_A0A060HUD8_9ARCH,TACKgroup_940294_A0A977PKF0_9CREN,Terriglobia_2051959_A0A7W8MRW5_9BACT,Terriglobia_240015_C1F204_ACIC5,Terriglobia_240015_C1F4B6_ACIC5"	"2786_A0A1X6PDV1_PORUM,2790670_A0A9P3JT99_9VIRI,2790670_A0A9P3JU31_9VIRI,2790670_A0A9P3KEV3_9VIRI,2790670_A0A9P3KTL5_9VIRI,2790670_A0A9P3KUF1_9VIRI,2790670_A0A9P3KUL8_9VIRI,2790670_A0A9P3KUN8_9VIRI,2790670_A0A9P3KUZ0_9VIRI,2790670_A0A9P3KW59_9VIRI,2790670_A0A9P3KXA6_9VIRI,2790670_A0A9P3NA70_9VIRI,Alphaproteobacteria_189966_A0A846N0E6_9PROT,Alphaproteobacteria_2211142_A0A317EHF5_9PROT,Alphaproteobacteria_2233851_A0A348G0T5_9HYPH,Alphaproteobacteria_382514_A0A2N3PMA3_9PROT,Betaproteobacteria_2565932_A0A4S4ALN5_9RHOO,Betaproteobacteria_420953_A0A1I3DFR2_9BURK,CyanobacteriotaMelainabacteriagroup_102232_L8LKP7_9CHRO,CyanobacteriotaMelainabacteriagroup_1173020_K9UI11_CHAP6,CyanobacteriotaMelainabacteriagroup_1183438_U5QD78_GLOK1,CyanobacteriotaMelainabacteriagroup_1183438_U5QJJ9_GLOK1,CyanobacteriotaMelainabacteriagroup_1296344_A0A2T1C9C2_9CYAN,CyanobacteriotaMelainabacteriagroup_1458985_A0A1D8TXQ0_9CYAN,CyanobacteriotaMelainabacteriagroup_1752064_A0A0S3UA10_9CYAN,CyanobacteriotaMelainabacteriagroup_1801629_A0A164AGI6_9SYNE,CyanobacteriotaMelainabacteriagroup_1828880_A0A929FFB4_9CYAN,CyanobacteriotaMelainabacteriagroup_1844469_A0A367Q2G5_9NOSO,CyanobacteriotaMelainabacteriagroup_1916956_A0A1J0PAS5_9SYNE,CyanobacteriotaMelainabacteriagroup_2005467_A0A2R5FNT5_NOSCO,CyanobacteriotaMelainabacteriagroup_232991_A0A433UJF2_9CYAN,CyanobacteriotaMelainabacteriagroup_232991_A0A433UJG2_9CYAN,CyanobacteriotaMelainabacteriagroup_251229_K9TUD6_CHRTP,CyanobacteriotaMelainabacteriagroup_2777969_A0A929FTZ4_9CYAN,CyanobacteriotaMelainabacteriagroup_292563_K9YL07_CYASC,CyanobacteriotaMelainabacteriagroup_2949581_A0A926UTU0_9CYAN,CyanobacteriotaMelainabacteriagroup_313612_A0YLI1_LYNSP,CyanobacteriotaMelainabacteriagroup_316278_A5GTQ5_SYNR3,CyanobacteriotaMelainabacteriagroup_317619_A0A0M2PTC7_PROHO,CyanobacteriotaMelainabacteriagroup_321332_Q2JMI7_SYNJB,CyanobacteriotaMelainabacteriagroup_522448_A0A5B8NNG0_9CHRO,CyanobacteriotaMelainabacteriagroup_59931_A4CXN3_SYNPV,CyanobacteriotaMelainabacteriagroup_82654_K9SIT9_9CYAN,CyanobacteriotaMelainabacteriagroup_945734_A0A563VQC4_9CYAN,Desulfobacteria_2292_A0A850TC71_9BACT,Gammaproteobacteria_1077255_A0A2T5IU30_9GAMM,Gammaproteobacteria_1177169_A0A9Q3UMV3_9GAMM,Gammaproteobacteria_1985343_A0A1Y3KFS8_9PSED,Gammaproteobacteria_2587856_A0A5P9F0X5_9GAMM,Gammaproteobacteria_522373_B2FUH8_STRMK,Gammaproteobacteria_57489_A0A6M0K3U3_9GAMM,Gammaproteobacteria_57489_A0A6M0K434_9GAMM,Gammaproteobacteria_57489_A0A6M0K596_9GAMM,Gammaproteobacteria_57489_A0A6M0K5F0_9GAMM,Myxococcia_2026763_A0A4Q5XAT9_UNCMY,Planctomycetota_1265738_M5RJX5_9BACT,Planctomycetota_2527975_A0A518AZA9_9BACT,Planctomycetota_2527975_A0A518B3M3_9BACT,Planctomycetota_2527975_A0A518B525_9BACT,Planctomycetota_2527990_A0A518ITE9_9BACT,Planctomycetota_2528010_A0A518E0Q1_9BACT,Planctomycetota_2528016_A0A5C6DFT0_9BACT,Planctomycetota_2774151_A0A6M5Z496_9BACT,Verrucomicrobiota_1704307_A0A0P0G4G0_9BACT"	"83.2/55"	"72.6/60"
